product_key,product_id,product_category,avg_list_price,avg_discount_pct,total_units_sold,total_revenue,total_profit,return_rate,avg_rating,order_count
31058,7266,Electronics,107.63,30.0,2,150.68,142.19,0.0,1.7,1
31059,7266,Sports,624.99,20.0,5,2155.33,2130.67,0.0,2.45,2
31060,7266,Footwear,566.2,10.0,2,1019.16,1008.47,0.0,4.4,1
31061,7266,Accessories,15.19,15.0,3,38.73,19.82,0.0,3.5,1
31062,7266,Home Decor,554.42,17.5,5,3229.7,3200.57,0.0,3.05,2
31063,7266,Fashion,745.47,10.0,3,2012.76,1989.26,0.0,3.4,1
31064,7266,Beauty,89.26,5.0,5,424.0,402.78,0.0,4.9,1
31065,7267,Footwear,573.85,17.5,3,1564.63,1525.43,0.0,3.0,2
31066,7267,Electronics,776.83,10.0,1,699.15,697.05,0.0,1.1,1
31067,7267,Sports,789.82,30.0,1,552.87,544.77,0.0,3.2,1
31068,7267,Beauty,434.84,17.5,9,3327.82,3299.49,0.0,2.85,2
31069,7268,Accessories,386.46,11.67,9,3157.92,3118.05,0.67,3.23,3
31070,7268,Fashion,35.27,35.0,7,144.58,104.96,0.0,3.05,2
31071,7268,Beauty,586.04,0.0,3,1758.12,1741.33,0.0,4.0,1
31072,7269,Accessories,534.15,20.0,6,3509.87,3465.22,0.0,2.85,2
31073,7269,Fashion,531.38,22.5,5,2579.98,2534.13,0.5,3.4,2
31074,7269,Beauty,473.3,17.5,5,1719.55,1701.47,0.0,3.0,2
31075,7270,Sports,544.41,20.0,11,4882.35,4863.04,0.0,3.63,3
31076,7270,Home Decor,488.46,25.0,5,1418.61,1372.94,0.0,2.6,2
31077,7270,Fashion,203.52,0.0,6,1221.09,1180.09,0.5,3.5,2
31078,7271,Electronics,354.26,30.0,5,1161.28,1128.3,0.0,2.33,3
31079,7271,Sports,25.07,15.0,2,42.62,29.3,0.0,3.3,1
31080,7271,Home Decor,565.62,30.0,9,3457.81,3427.11,0.0,4.1,2
31081,7271,Fashion,132.16,15.0,2,224.68,221.05,0.0,4.0,1
31082,7271,Footwear,290.41,15.0,1,246.85,223.99,0.0,1.9,1
31083,7271,Accessories,290.46,17.5,10,2085.6,2075.79,1.0,3.15,2
31084,7272,Sports,482.32,22.5,13,4769.97,4686.08,0.0,2.9,4
31085,7272,Home Decor,339.09,16.67,12,2765.14,2725.95,0.0,2.67,3
31086,7272,Fashion,695.4,30.0,4,1947.12,1936.49,0.0,4.6,1
31087,7272,Electronics,123.55,15.0,8,852.4,813.41,0.5,1.65,2
31088,7273,Beauty,239.01,32.5,4,713.56,685.34,0.0,3.1,2
31089,7273,Fashion,212.81,10.0,11,1522.31,1449.78,0.25,3.35,4
31090,7273,Electronics,398.24,20.0,5,1592.95,1587.0,0.0,1.5,1
31091,7273,Footwear,629.49,30.0,4,1762.56,1752.14,0.0,4.9,1
31092,7273,Sports,582.57,35.0,4,1590.06,1566.99,0.0,2.45,2
31093,7274,Footwear,103.21,0.0,5,516.05,507.75,1.0,4.1,1
31094,7274,Sports,638.64,10.0,6,3313.99,3288.85,0.0,3.85,2
31095,7274,Beauty,609.9,30.0,1,426.93,419.29,0.0,3.0,1
31096,7274,Home Decor,117.78,25.0,5,441.7,427.94,0.0,2.5,1
31097,7274,Electronics,424.81,16.67,7,2139.56,2089.34,0.33,2.87,3
31098,7274,Accessories,673.89,22.5,4,1803.52,1780.71,0.5,3.6,2
31099,7275,Sports,535.37,27.5,4,1310.33,1276.64,0.0,2.35,2
31100,7275,Electronics,106.87,15.0,9,848.24,814.35,0.0,2.65,2
31101,7275,Fashion,409.66,20.0,11,3282.59,3221.18,0.0,3.32,4
31102,7275,Footwear,570.05,10.0,4,1872.31,1828.64,1.0,3.25,2
31103,7275,Beauty,513.19,21.67,6,2179.29,2127.04,0.67,4.0,3
31104,7276,Beauty,769.54,30.0,5,2693.4,2690.88,0.0,2.0,1
31105,7276,Accessories,201.84,25.0,5,827.06,787.99,0.0,1.55,2
31106,7276,Electronics,662.65,20.0,5,2650.6,2635.56,1.0,2.6,1
31107,7276,Footwear,436.91,20.0,4,1258.59,1223.31,0.0,2.9,2
31108,7276,Fashion,341.17,30.0,1,238.82,228.85,0.0,2.2,1
31109,7276,Sports,540.48,5.0,1,513.46,493.88,0.0,2.3,1
31110,7276,Home Decor,297.81,21.25,12,2489.43,2434.92,0.5,3.02,4
31111,7277,Home Decor,652.07,0.0,3,1956.21,1941.26,0.0,3.5,1
31112,7277,Beauty,651.79,27.5,7,3238.09,3194.94,0.0,3.4,2
31113,7277,Accessories,121.04,40.0,1,72.62,50.2,0.0,4.4,1
31114,7277,Footwear,490.63,16.67,11,4462.48,4437.2,0.0,4.53,3
31115,7278,Sports,334.38,30.0,2,468.14,455.56,0.0,3.2,1
31116,7278,Fashion,331.0,30.0,5,1158.5,1151.34,0.0,3.7,1
31117,7278,Footwear,419.12,23.33,12,4319.21,4284.76,0.0,3.3,3
31118,7279,Home Decor,65.33,10.0,4,235.2,213.41,0.0,1.4,1
31119,7279,Electronics,186.51,40.0,3,335.73,314.45,0.0,3.1,1
31120,7279,Beauty,508.2,10.0,6,2743.65,2712.69,0.0,2.05,2
31121,7279,Sports,410.98,25.0,7,1991.73,1959.14,0.0,3.2,2
31122,7279,Accessories,544.02,20.0,2,870.44,858.09,0.0,4.9,1
31123,7280,Home Decor,358.12,25.0,6,859.77,827.57,0.0,3.9,2
31124,7280,Accessories,545.4,25.0,1,409.05,396.11,1.0,1.8,1
31125,7281,Sports,532.02,15.0,3,1356.66,1344.22,1.0,2.9,1
31126,7281,Fashion,738.78,40.0,5,2216.35,2202.9,1.0,3.8,1
31127,7281,Electronics,414.48,15.0,7,2590.64,2581.32,0.0,2.85,2
31128,7281,Footwear,360.2,17.5,5,1503.01,1470.63,0.0,1.35,2
31129,7281,Home Decor,111.92,25.0,4,328.8,304.32,0.0,2.35,2
31130,7282,Home Decor,575.85,15.0,8,4079.67,4048.6,0.0,2.63,3
31131,7282,Electronics,420.91,35.0,8,2150.75,2124.77,0.0,1.65,2
31132,7282,Footwear,708.3,20.0,5,2833.2,2809.53,0.0,4.8,1
31133,7282,Fashion,88.87,15.0,2,151.08,144.62,0.0,1.3,1
31134,7282,Sports,31.82,20.0,5,127.3,121.04,0.0,4.3,1
31135,7283,Fashion,77.94,15.0,2,132.5,130.46,0.0,2.3,1
31136,7283,Accessories,325.42,5.0,4,1236.6,1218.43,0.0,3.8,1
31137,7283,Sports,106.66,5.0,4,405.32,390.28,0.0,1.0,1
31138,7283,Footwear,558.53,16.67,8,3520.65,3491.18,0.67,2.87,3
31139,7283,Electronics,410.52,25.0,10,2643.31,2595.81,0.4,3.12,5
31140,7284,Accessories,709.13,40.0,3,1276.44,1267.52,0.0,1.6,1
31141,7284,Fashion,325.52,20.0,14,3477.67,3409.09,0.0,3.12,4
31142,7284,Sports,498.16,5.0,9,4275.2,4244.46,0.0,2.5,2
31143,7284,Footwear,348.7,16.67,13,4814.25,4792.45,0.67,3.2,3
31144,7284,Home Decor,577.16,15.0,3,1471.77,1451.92,1.0,2.3,1
31145,7285,Beauty,436.68,31.67,11,3125.49,3091.44,0.0,3.17,3
31146,7285,Sports,654.54,20.0,9,4636.06,4621.9,0.0,4.8,2
31147,7285,Electronics,288.34,25.0,3,648.78,645.83,0.0,1.5,1
31148,7285,Accessories,558.01,21.67,6,2488.59,2460.59,0.0,3.17,3
31149,7285,Footwear,689.97,25.0,1,517.48,507.19,0.0,1.9,1
31150,7286,Accessories,587.07,5.0,5,2788.6,2781.47,0.0,2.9,1
31151,7286,Home Decor,384.89,40.0,5,1154.65,1132.85,0.0,1.0,1
31152,7286,Sports,307.66,5.0,1,292.28,276.28,0.0,3.8,1
31153,7286,Beauty,343.79,23.33,23,6100.03,6016.09,0.0,2.73,6
31154,7286,Footwear,759.92,30.0,2,1063.88,1041.48,0.0,1.8,1
31155,7286,Electronics,402.5,22.5,7,2270.35,2234.92,0.0,2.35,2
31156,7287,Beauty,30.67,20.0,3,73.62,57.73,0.0,3.8,1
31157,7287,Accessories,318.22,0.0,5,1591.1,1566.6,0.0,4.2,1
31158,7287,Footwear,520.5,20.0,6,2636.43,2603.61,0.5,3.05,2
31159,7287,Sports,761.81,20.0,2,1218.9,1213.17,0.0,4.9,1
31160,7288,Footwear,438.62,23.33,11,3644.43,3590.92,0.33,3.27,3
31161,7288,Accessories,436.87,17.5,8,3342.83,3318.48,0.0,2.6,2
31162,7288,Beauty,65.7,30.0,2,91.98,72.19,1.0,3.0,1
31163,7288,Electronics,424.65,10.0,1,382.18,371.87,0.0,3.4,1
31164,7288,Fashion,581.64,15.0,4,1977.56,1965.53,0.0,3.0,1
31165,7289,Sports,338.11,10.0,17,5266.87,5205.87,0.0,1.95,4
31166,7289,Home Decor,443.32,15.0,5,1884.1,1878.82,1.0,4.2,1
31167,7289,Footwear,165.92,27.5,7,904.56,869.78,0.0,3.25,2
31168,7290,Beauty,127.63,20.0,1,102.1,79.97,0.0,3.1,1
31169,7290,Fashion,295.62,30.0,4,895.33,862.44,0.0,4.1,2
31170,7290,Sports,596.92,25.0,7,2906.79,2874.29,0.0,3.25,2
31171,7290,Home Decor,389.42,20.0,8,2513.16,2467.26,0.0,2.65,2
31172,7291,Sports,390.28,12.5,3,1066.62,1033.59,0.5,2.5,2
31173,7291,Electronics,562.69,27.5,3,1081.44,1034.87,0.0,3.3,2
31174,7291,Fashion,104.88,5.0,3,298.92,282.64,0.0,4.2,1
31175,7291,Home Decor,139.15,5.0,1,132.19,108.62,0.0,4.3,1
31176,7291,Footwear,225.72,35.0,5,720.47,699.72,0.0,2.75,2
31177,7292,Beauty,149.51,15.0,3,381.24,361.91,0.0,1.3,1
31178,7292,Sports,547.97,15.0,2,931.54,910.07,0.0,1.4,1
31179,7292,Electronics,237.36,15.0,1,201.76,182.99,0.0,4.0,1
31180,7292,Accessories,387.91,20.0,5,1489.05,1453.8,0.0,1.97,3
31181,7292,Home Decor,200.87,17.5,6,779.58,740.24,0.5,3.25,2
31182,7293,Home Decor,409.95,17.5,5,1577.62,1557.55,0.5,1.9,2
31183,7293,Beauty,470.33,7.5,5,2243.81,2233.73,0.5,1.7,2
31184,7293,Electronics,187.17,10.0,3,372.7,350.63,0.0,3.05,2
31185,7293,Sports,571.1,17.5,14,6859.29,6824.55,0.5,2.82,4
31186,7293,Accessories,337.27,40.0,3,607.08,601.21,0.0,4.1,1
31187,7293,Footwear,391.9,5.0,5,1861.5,1845.29,1.0,2.9,1
31188,7294,Home Decor,157.89,10.0,3,426.3,419.0,0.0,4.7,1
31189,7294,Sports,102.47,25.0,3,230.55,223.8,0.0,3.9,1
31190,7294,Fashion,499.9,5.0,5,2374.5,2362.17,0.0,2.0,1
31191,7295,Sports,706.51,30.0,3,1483.68,1481.24,1.0,2.9,1
31192,7295,Fashion,461.6,17.5,7,2731.04,2724.83,0.0,3.2,2
31193,7295,Home Decor,236.4,13.33,8,1609.95,1563.09,0.0,3.8,3
31194,7295,Footwear,410.33,30.0,1,287.23,276.71,0.0,1.8,1
31195,7295,Electronics,248.36,40.0,4,596.08,575.28,0.0,4.8,1
31196,7295,Beauty,582.18,5.0,5,2765.35,2754.98,0.0,2.9,1
31197,7296,Beauty,253.04,30.0,4,783.02,757.18,0.0,3.9,2
31198,7296,Fashion,454.53,10.0,5,2088.91,2051.45,0.5,1.9,2
31199,7296,Electronics,182.97,25.0,3,411.69,387.89,0.0,4.5,1
31200,7296,Accessories,620.6,10.0,6,3320.38,3293.77,0.0,4.25,2
31201,7296,Footwear,720.16,30.0,4,2016.44,1996.32,0.0,1.3,1
31202,7297,Footwear,594.75,20.0,5,2379.0,2375.19,0.0,1.2,1
31203,7297,Home Decor,201.89,12.5,6,1249.78,1200.2,0.0,3.4,2
31204,7297,Beauty,333.5,13.33,8,2705.49,2673.09,0.0,2.53,3
31205,7297,Fashion,301.99,20.0,5,1207.95,1199.44,0.0,1.8,1
31206,7298,Sports,413.01,40.0,1,247.81,232.57,0.0,3.2,1
31207,7298,Footwear,522.74,25.0,9,3469.47,3451.63,0.0,3.2,2
31208,7298,Accessories,372.53,20.0,9,2466.44,2436.45,0.5,3.0,2
31209,7298,Electronics,287.09,10.0,4,1033.52,1008.68,0.0,4.2,1
31210,7299,Home Decor,691.22,15.0,1,587.54,580.35,0.0,2.0,1
31211,7299,Footwear,348.3,30.0,6,1314.18,1297.39,0.0,2.9,2
31212,7299,Fashion,201.37,20.0,1,161.1,141.32,0.0,3.8,1
31213,7299,Electronics,178.75,40.0,5,536.25,533.08,0.0,1.2,1
31214,7299,Accessories,209.15,22.5,4,838.68,816.99,0.0,4.45,2
31215,7299,Beauty,663.01,30.0,2,928.22,923.14,0.0,3.8,1
31216,7300,Home Decor,601.23,1.67,10,5946.72,5907.51,0.0,4.0,3
31217,7300,Fashion,303.79,0.0,1,303.79,293.92,1.0,1.5,1
31218,7300,Accessories,268.91,18.33,11,2532.16,2490.83,0.33,2.13,3
31219,7300,Sports,346.62,15.0,5,1473.15,1452.96,1.0,3.5,1
31220,7301,Accessories,411.76,30.0,11,3594.61,3564.93,0.0,3.73,3
31221,7301,Footwear,607.93,15.0,1,516.74,505.48,1.0,2.6,1
31222,7301,Beauty,724.51,25.0,4,2173.52,2149.17,0.0,4.5,1
31223,7301,Sports,434.09,16.25,13,3746.16,3704.72,0.0,2.88,4
31224,7301,Home Decor,387.31,12.5,4,985.87,955.91,0.5,2.75,2
31225,7302,Footwear,112.04,30.0,5,392.15,384.5,0.0,1.3,1
31226,7302,Home Decor,241.78,35.0,10,1607.55,1571.88,0.5,2.75,2
31227,7302,Sports,525.79,26.25,8,2731.43,2672.41,0.5,2.62,4
31228,7302,Fashion,521.12,16.67,10,3462.82,3424.34,0.0,3.07,3
31229,7302,Electronics,321.6,5.0,4,1222.08,1199.68,0.0,3.2,1
31230,7302,Beauty,96.67,10.0,1,87.0,80.69,0.0,3.0,1
31231,7302,Accessories,654.86,7.5,7,4078.13,4055.65,0.0,3.35,2
31232,7303,Home Decor,49.48,0.0,5,247.4,234.35,0.0,2.2,1
31233,7303,Electronics,527.42,28.33,12,4923.34,4890.55,0.0,3.23,3
31234,7303,Sports,156.99,5.0,3,447.42,441.89,0.0,3.2,1
31235,7303,Accessories,283.15,35.0,8,1603.57,1569.35,0.0,3.75,2
31236,7303,Beauty,123.38,7.5,2,232.1,190.91,0.5,4.55,2
31237,7303,Fashion,428.9,25.0,2,643.34,632.38,0.0,3.1,1
31238,7304,Fashion,446.11,5.0,3,1271.4,1252.55,0.0,4.2,1
31239,7304,Electronics,463.38,5.0,3,1418.08,1372.51,0.0,3.8,2
31240,7304,Sports,354.58,22.5,5,1320.31,1278.83,1.0,4.4,2
31241,7304,Home Decor,676.31,10.0,2,1217.36,1193.86,0.0,2.1,1
31242,7304,Accessories,101.98,25.0,4,215.83,188.51,0.5,1.8,2
31243,7305,Sports,442.02,30.0,3,928.23,907.56,0.0,4.4,1
31244,7305,Fashion,213.81,0.0,6,1282.86,1251.17,0.0,2.9,2
31245,7305,Accessories,671.29,40.0,5,2013.85,1989.19,1.0,3.1,1
31246,7305,Home Decor,590.57,40.0,5,1771.7,1748.9,0.0,3.3,1
31247,7305,Beauty,501.69,15.0,5,2132.2,2126.68,0.0,4.9,1
31248,7305,Footwear,97.44,10.0,4,350.8,343.89,0.0,3.0,1
31249,7306,Electronics,610.87,5.0,1,580.33,563.66,0.0,1.8,1
31250,7306,Home Decor,188.79,30.0,5,660.75,644.71,1.0,5.0,1
31251,7306,Sports,203.17,30.0,5,711.1,690.35,0.0,3.3,1
31252,7306,Beauty,157.45,10.0,5,708.5,704.82,0.0,1.1,1
31253,7307,Accessories,147.5,25.0,5,657.05,635.65,0.5,1.5,2
31254,7307,Beauty,410.2,23.33,7,2313.72,2245.58,0.0,3.27,3
31255,7307,Sports,636.86,27.5,8,3622.37,3593.19,0.0,3.65,2
31256,7307,Electronics,557.63,15.0,3,1421.97,1407.9,0.0,4.2,1
31257,7307,Home Decor,606.73,10.0,4,2184.24,2180.97,0.0,3.4,1
31258,7308,Electronics,350.01,17.0,15,4656.65,4573.72,0.0,3.2,5
31259,7308,Beauty,342.81,0.0,1,342.81,336.44,0.0,3.6,1
31260,7308,Footwear,183.63,5.0,4,697.8,686.74,0.0,3.6,1
31261,7308,Home Decor,550.38,15.0,6,3168.28,3145.98,0.0,4.3,2
31262,7309,Footwear,426.69,13.75,7,2212.08,2144.98,0.0,2.75,4
31263,7309,Fashion,299.65,30.0,7,1070.41,1045.41,0.0,2.75,2
31264,7309,Home Decor,537.13,33.33,9,3171.53,3137.39,0.33,2.3,3
31265,7309,Electronics,501.54,12.5,6,2622.81,2587.69,0.0,4.25,2
31266,7310,Electronics,371.23,40.0,4,890.96,877.97,0.0,4.6,1
31267,7310,Accessories,79.81,25.0,3,179.58,174.96,0.0,3.8,1
31268,7310,Footwear,327.78,15.0,1,278.61,266.95,0.0,2.3,1
31269,7310,Home Decor,366.27,0.0,4,1465.08,1445.03,0.0,2.0,1
31270,7310,Sports,476.59,15.0,8,2931.56,2880.32,0.33,1.87,3
31271,7311,Accessories,406.16,35.0,4,1048.92,1020.61,0.0,3.1,2
31272,7311,Footwear,546.98,2.5,9,4962.52,4936.54,0.0,3.95,2
31273,7311,Fashion,603.8,22.5,2,946.31,913.0,0.0,2.25,2
31274,7311,Sports,517.93,17.5,5,2242.12,2214.21,0.0,4.65,2
31275,7311,Beauty,247.18,15.0,4,895.12,845.48,0.0,2.43,3
31276,7311,Home Decor,519.69,5.0,5,2468.55,2455.61,1.0,1.8,1
31277,7312,Footwear,237.41,5.0,4,902.16,890.32,0.0,3.0,1
31278,7312,Fashion,699.84,20.0,9,5185.17,5149.74,0.0,4.1,2
31279,7312,Accessories,547.87,5.0,4,2081.92,2071.63,0.0,1.9,1
31280,7312,Sports,167.15,10.0,1,150.44,137.01,0.0,2.7,1
31281,7312,Electronics,162.81,40.0,4,390.76,381.55,0.0,2.9,1
31282,7312,Beauty,389.47,10.0,1,350.52,327.07,0.0,2.3,1
31283,7313,Electronics,228.66,30.0,3,450.86,415.43,0.33,3.0,3
31284,7313,Sports,424.22,22.0,17,5107.02,5018.39,0.0,2.68,5
31285,7313,Home Decor,124.66,22.5,6,629.7,597.13,0.0,2.9,2
31286,7313,Beauty,544.9,10.0,5,2452.05,2429.13,0.0,1.3,1
31287,7313,Footwear,72.26,25.0,3,162.6,159.12,0.0,2.8,1
31288,7313,Fashion,538.97,18.33,6,2736.67,2703.82,0.0,2.7,3
31289,7314,Electronics,571.15,40.0,3,1028.07,1010.21,1.0,1.7,1
31290,7314,Home Decor,539.78,25.0,3,1214.52,1189.68,0.0,2.4,1
31291,7315,Fashion,476.26,17.5,3,1414.64,1400.86,0.0,3.4,2
31292,7315,Home Decor,56.96,10.0,5,256.3,248.4,0.0,2.5,1
31293,7315,Sports,495.53,15.0,1,421.2,410.41,1.0,1.7,1
31294,7315,Beauty,280.8,25.0,2,421.2,406.35,0.0,1.2,1
31295,7315,Electronics,376.67,40.0,3,678.0,667.59,0.0,1.4,1
31296,7316,Fashion,471.05,16.0,10,4914.0,4868.39,0.2,2.78,5
31297,7316,Home Decor,511.68,5.0,7,3483.67,3471.85,0.0,1.5,2
31298,7316,Beauty,258.36,15.0,2,439.22,432.47,0.0,2.8,1
31299,7316,Accessories,78.67,10.0,5,354.0,334.46,0.0,2.8,1
31300,7317,Electronics,332.22,22.5,5,1223.41,1188.38,0.5,3.9,2
31301,7317,Beauty,347.29,1.67,8,2889.24,2827.71,0.33,3.07,3
31302,7317,Sports,349.68,32.5,8,1770.0,1743.06,0.5,3.75,2
31303,7317,Fashion,309.79,7.5,6,2637.13,2608.38,0.0,2.75,2
31304,7318,Sports,424.02,2.5,5,2573.94,2548.51,0.0,3.2,2
31305,7318,Beauty,401.4,22.5,3,922.65,892.33,0.0,2.5,2
31306,7318,Electronics,361.09,22.5,5,978.56,958.43,0.0,2.4,2
31307,7318,Fashion,98.9,15.0,1,84.06,79.06,1.0,3.3,1
31308,7318,Footwear,17.09,5.0,2,32.48,16.9,0.0,4.7,1
31309,7318,Accessories,226.79,0.0,1,226.79,221.89,0.0,1.5,1
31310,7319,Electronics,93.96,10.0,2,169.12,150.68,0.0,4.8,1
31311,7319,Accessories,162.01,31.67,11,978.4,933.38,0.0,3.47,3
31312,7319,Fashion,39.12,5.0,2,74.32,63.37,0.0,4.2,1
31313,7319,Beauty,631.67,40.0,5,1895.0,1885.42,0.0,3.3,1
31314,7319,Home Decor,208.67,18.33,7,1084.03,1033.98,0.67,1.83,3
31315,7320,Beauty,238.41,20.0,4,762.92,741.02,0.0,2.0,1
31316,7320,Sports,38.6,20.0,3,92.64,88.09,0.0,1.6,1
31317,7320,Electronics,730.07,15.0,4,2482.24,2479.38,0.0,4.3,1
31318,7320,Fashion,567.55,15.0,4,1929.68,1924.41,0.0,4.3,1
31319,7320,Accessories,439.67,25.0,4,1319.0,1311.19,0.0,5.0,1
31320,7320,Footwear,63.92,20.0,4,204.56,185.91,0.0,4.3,1
31321,7320,Home Decor,548.74,15.0,4,1773.98,1746.44,0.0,1.6,2
31322,7321,Sports,509.03,22.0,11,3725.4,3628.84,0.0,4.26,5
31323,7321,Fashion,441.33,10.83,22,8210.74,8117.84,0.17,3.58,6
31324,7321,Beauty,561.88,0.0,7,3766.17,3757.87,0.0,3.05,2
31325,7322,Sports,177.04,5.0,5,840.95,823.07,0.0,4.4,1
31326,7322,Electronics,397.14,16.67,10,2804.8,2763.41,0.0,2.1,3
31327,7322,Home Decor,462.92,15.0,5,1800.79,1776.91,0.0,2.3,3
31328,7322,Beauty,637.44,10.0,5,2868.5,2865.09,0.0,3.6,1
31329,7322,Accessories,547.04,8.75,7,3333.68,3286.54,0.0,3.65,4
31330,7322,Fashion,750.96,10.0,4,2703.44,2686.54,0.0,4.0,1
31331,7323,Footwear,668.92,27.5,6,2964.65,2931.1,0.0,1.3,2
31332,7323,Electronics,346.68,8.33,11,3021.37,2979.42,0.33,1.8,3
31333,7323,Home Decor,11.8,40.0,3,21.24,11.92,0.0,1.7,1
31334,7323,Accessories,426.65,0.0,3,1279.95,1269.94,0.0,1.7,1
31335,7323,Fashion,258.56,15.0,7,1183.48,1149.12,0.0,2.9,2
31336,7323,Sports,670.92,15.0,2,1164.71,1141.22,0.5,4.05,2
31337,7323,Beauty,598.72,30.0,5,2095.5,2081.36,0.0,4.8,1
31338,7324,Fashion,222.79,12.5,6,794.94,775.49,0.0,3.1,2
31339,7324,Footwear,430.29,25.0,3,968.16,955.05,0.0,3.9,1
31340,7324,Home Decor,750.83,40.0,1,450.5,425.95,0.0,4.8,1
31341,7324,Accessories,368.21,30.0,1,257.75,243.32,0.0,3.4,1
31342,7324,Beauty,631.19,10.0,7,3886.06,3854.03,0.5,3.65,2
31343,7324,Electronics,303.81,25.0,2,455.72,443.85,0.0,3.7,1
31344,7325,Electronics,177.87,15.0,5,755.95,749.67,0.0,4.2,1
31345,7325,Beauty,722.66,15.0,4,2457.04,2453.35,0.0,2.8,1
31346,7325,Accessories,225.97,40.0,1,135.58,117.2,0.0,5.0,1
31347,7325,Home Decor,123.3,30.0,3,258.93,254.54,0.0,1.8,1
31348,7325,Sports,561.02,17.5,6,2330.02,2312.5,0.0,3.3,2
31349,7325,Fashion,318.76,7.5,4,1047.92,1026.28,0.0,3.05,2
31350,7326,Sports,447.74,25.0,7,3533.03,3486.35,0.0,2.5,2
31351,7326,Footwear,623.44,10.0,2,1122.2,1118.68,0.0,1.2,1
31352,7326,Beauty,662.78,20.0,8,4047.08,3991.85,1.0,3.37,3
31353,7326,Electronics,512.58,25.0,3,1153.32,1149.39,0.0,1.0,1
31354,7326,Home Decor,512.27,8.33,8,3997.15,3967.45,0.33,2.47,3
31355,7327,Home Decor,137.06,30.0,3,287.82,265.45,0.0,1.8,1
31356,7327,Beauty,117.47,35.0,6,429.0,403.94,0.0,2.9,2
31357,7327,Fashion,693.34,15.0,4,2461.73,2433.58,0.0,3.1,2
31358,7327,Accessories,690.44,25.0,9,4619.14,4590.09,0.0,2.95,2
31359,7328,Accessories,329.89,25.0,7,1804.55,1765.58,0.5,3.75,2
31360,7328,Sports,406.55,20.0,5,2266.66,2233.21,0.0,1.35,2
31361,7328,Home Decor,397.96,40.0,4,955.12,933.91,1.0,4.9,1
31362,7328,Fashion,453.71,13.33,6,2408.48,2376.34,0.33,2.63,3
31363,7328,Footwear,349.86,25.0,4,1049.6,1037.8,0.0,4.3,1
31364,7328,Beauty,39.73,40.0,3,71.52,59.82,0.0,2.4,1
31365,7329,Beauty,325.54,30.0,1,227.88,217.98,0.0,1.4,1
31366,7329,Accessories,515.57,5.0,5,2448.95,2443.3,0.0,1.4,1
31367,7329,Electronics,450.23,15.0,6,2320.29,2277.72,0.5,1.85,2
31368,7329,Fashion,474.66,0.0,3,1423.98,1414.68,0.0,3.9,1
31369,7329,Sports,92.13,5.0,3,262.56,253.22,0.0,4.2,1
31370,7329,Home Decor,424.62,22.5,8,2779.44,2758.78,0.0,3.0,2
31371,7330,Accessories,338.47,17.5,5,2355.43,2325.42,0.0,3.85,2
31372,7330,Beauty,380.04,20.0,4,1216.12,1199.28,0.0,3.5,1
31373,7330,Electronics,506.11,18.33,7,2281.47,2246.43,0.33,3.9,3
31374,7330,Sports,380.82,10.0,1,342.74,319.66,0.0,3.2,1
31375,7331,Sports,427.18,20.0,1,341.74,321.99,1.0,2.5,1
31376,7331,Home Decor,351.48,25.0,8,1550.53,1504.25,0.33,2.83,3
31377,7331,Fashion,484.84,20.0,7,2820.3,2804.39,0.0,2.4,2
31378,7331,Electronics,429.27,5.0,3,1223.43,1211.94,0.0,3.7,1
31379,7331,Footwear,544.92,10.0,1,490.43,480.65,0.0,2.0,1
31380,7331,Beauty,484.42,14.38,25,11605.52,11493.14,0.25,2.91,8
31381,7332,Footwear,181.62,22.5,5,928.46,897.58,0.0,2.0,2
31382,7332,Sports,411.49,40.0,1,246.89,232.41,0.0,2.5,1
31383,7332,Beauty,389.08,7.5,8,2425.5,2412.55,0.5,2.85,2
31384,7332,Home Decor,518.67,22.5,13,5211.56,5147.47,0.25,3.2,4
31385,7333,Beauty,415.86,17.5,6,2723.88,2690.26,0.5,2.4,2
31386,7333,Electronics,372.61,22.5,6,2018.16,1983.57,0.0,3.2,2
31387,7333,Accessories,156.56,10.0,7,1066.56,1042.91,0.5,3.0,2
31388,7333,Sports,345.92,21.67,11,3084.36,3048.67,0.0,3.03,3
31389,7333,Home Decor,657.47,40.0,2,788.96,785.85,0.0,2.4,1
31390,7333,Fashion,436.08,5.0,7,3751.42,3735.09,0.0,3.65,2
31391,7334,Fashion,739.42,25.0,3,1663.68,1646.32,1.0,1.5,1
31392,7334,Accessories,540.04,10.0,6,1956.24,1928.64,0.0,3.2,2
31393,7334,Footwear,508.96,5.0,1,483.51,474.04,0.0,2.8,1
31394,7334,Sports,192.22,15.0,9,1945.21,1916.48,0.33,3.0,3
31395,7335,Fashion,45.38,5.0,1,43.11,21.67,0.0,3.4,1
31396,7335,Home Decor,479.61,40.0,1,287.77,279.03,0.0,2.9,1
31397,7335,Accessories,532.07,30.0,4,1489.8,1467.65,0.0,2.9,1
31398,7335,Footwear,767.48,25.0,6,3453.66,3438.66,0.0,2.8,2
31399,7335,Beauty,512.92,30.0,3,1077.12,1058.3,1.0,2.6,1
31400,7336,Footwear,529.16,12.5,7,3047.98,3016.35,0.0,3.0,2
31401,7336,Fashion,544.19,27.5,5,2250.94,2226.12,0.0,3.45,2
31402,7336,Electronics,367.02,22.5,6,2159.56,2122.92,0.5,1.65,2
31403,7336,Beauty,741.39,10.0,4,2669.0,2658.94,0.0,4.4,1
